CountyFIPS,Year,TotalAnnualPrecipitation
AL-119,2006,782.2
AL-119,2007,781.3999999999999
AL-119,2008,763.6999999999999
AL-119,2009,766.6
AL-119,2010,763.9
AL-119,2011,776.1999999999999
AL-119,2012,785.5
AL-119,2013,754.8
AL-119,2014,752.7000000000002
AL-119,2015,779.9000000000001
AL-119,2016,788.1000000000001
AL-119,2017,790.2999999999998
AL-119,2018,783.6999999999998
AL-119,2019,787.4999999999999
AL-119,2020,783.6000000000001
AL-121,2004,745.3999999999999
AL-121,2005,744.4000000000001
AL-121,2006,753.7999999999998
AL-121,2007,758.6
AL-121,2008,741.3
AL-121,2009,738.8
AL-121,2010,739.9
AL-121,2011,752.7
AL-121,2012,766.8
AL-121,2013,735.3
AL-121,2014,731.3
AL-121,2015,761.6
AL-121,2016,772.3999999999999
AL-121,2017,764.5
AL-121,2018,759.1
AL-121,2019,771.4
AL-121,2020,763.6
AL-123,2004,749.6999999999999
AL-123,2005,746.9999999999999
AL-123,2006,757.2999999999998
AL-123,2007,760
AL-123,2008,743.7
AL-123,2009,741.7999999999998
AL-123,2010,742.2
AL-123,2011,756.6
AL-123,2012,763.1
AL-123,2013,737.2999999999998
AL-123,2014,734.6
AL-123,2015,765.2
AL-123,2016,772.5
AL-123,2017,766.6
AL-123,2018,759.0000000000001
AL-123,2019,773.1999999999998
AL-123,2020,762.7000000000002
AL-125,2004,758.3
AL-125,2005,757.9
AL-125,2006,767.6999999999999
AL-125,2007,771.1999999999999
AL-125,2008,754.1
AL-125,2009,751.2
AL-125,2010,752.3000000000001
AL-125,2011,763.8
AL-125,2012,781.4
AL-125,2013,748.5
AL-125,2014,743.5
AL-125,2015,771.6
AL-125,2016,781.4
AL-125,2017,776.4
AL-125,2018,772.8000000000002
AL-125,2019,777.8999999999999
AL-125,2020,770.3
AL-127,2004,745
AL-127,2005,744.5000000000001
AL-127,2006,753.9000000000001
AL-127,2007,759.5
AL-127,2008,739.1999999999999
AL-127,2009,738.1999999999999
AL-127,2010,738.3999999999999
AL-127,2011,747.5000000000001
AL-127,2012,766.8999999999999
AL-127,2013,733.9000000000001
AL-127,2014,728.3000000000001
AL-127,2015,755.7
AL-127,2016,767.2
AL-127,2017,760.8
AL-127,2018,755.6999999999999
AL-127,2019,764.0999999999998
AL-127,2020,758.8
AL-129,2004,785.8000000000001
AL-129,2005,789.5
AL-129,2006,798.8000000000001
AL-129,2007,795.2
AL-129,2008,779.5
AL-129,2009,783.8000000000001
AL-129,2010,778.2
AL-129,2011,791.3
AL-129,2012,803.4
AL-129,2013,780.0999999999999
AL-129,2014,771.4999999999999
AL-129,2015,801.6
AL-129,2016,808.0000000000001
AL-129,2017,806
AL-129,2018,798.7
AL-129,2019,805.6
AL-129,2020,809.0999999999999
AL-131,2004,777.6
AL-131,2005,778.7
AL-131,2006,790.4000000000001
AL-131,2007,789.4000000000001
AL-131,2008,772.2
AL-131,2009,773.8
AL-131,2010,772.3
AL-131,2011,785.9000000000001
AL-131,2012,795.8
AL-131,2013,771.1999999999999
AL-131,2014,766.1999999999999
AL-131,2015,793.6999999999999
AL-131,2016,801.4
AL-131,2017,799.3000000000002
AL-131,2018,794.1
AL-131,2019,808.2
AL-131,2020,802.2
AL-133,2004,725.0999999999998
AL-133,2005,726.1
AL-133,2006,734.2
AL-133,2007,743.7999999999998
AL-133,2008,720.1000000000001
AL-133,2009,718.4
AL-133,2010,719.4
AL-133,2011,727
AL-133,2012,746.5999999999999
AL-133,2013,711.1999999999999
AL-133,2014,703.9999999999999
AL-133,2015,734.5999999999999
AL-133,2016,748.0999999999999
AL-133,2017,741.7000000000002
AL-133,2018,734.1999999999999
AL-133,2019,744
AL-133,2020,737.5999999999999
AR-001,2004,753.5999999999999
AR-001,2005,762.5000000000001
AR-001,2006,762.8000000000001
AR-001,2007,764.8000000000001
AR-001,2008,742
AR-001,2009,742.3000000000001
AR-001,2010,755
AR-001,2011,759.1999999999999
AR-001,2012,778.6000000000001
AR-001,2013,739.2
AR-001,2014,725.6999999999999
AR-001,2015,760.9
AR-001,2016,774.8999999999999
AR-001,2017,771
AR-001,2018,754.9
AR-001,2019,760.4
AR-001,2020,758.5
AR-003,2004,768.3
AR-003,2005,778.9000000000001
AR-003,2006,775.4
AR-003,2007,775.6
AR-003,2008,755.4
AR-003,2009,756.3999999999999
AR-003,2010,765.9000000000001
AR-003,2011,776.5
AR-003,2012,790.7
AR-003,2013,752.8000000000001
AR-003,2014,738.1999999999999
AR-003,2015,775.2
AR-003,2016,790.6999999999998
AR-003,2017,791.4
AR-003,2018,774.9
AR-003,2019,780.8000000000001
AR-003,2020,775.4
AR-005,2004,697.7
AR-005,2005,711.3
AR-005,2006,708.6999999999999
AR-005,2007,712.6000000000001
AR-005,2008,681.6999999999999
AR-005,2009,683.6999999999999
AR-005,2010,699.8
AR-005,2011,703.5999999999999
AR-005,2012,731.2
AR-005,2013,674.9999999999999
AR-005,2014,665.8999999999999
AR-005,2015,696.9
AR-005,2016,716.7
AR-005,2017,711.4999999999999
AR-005,2018,693
AR-005,2019,692.4
AR-005,2020,694.8000000000001
AR-007,2004,694.0000000000001
AR-007,2005,707.3000000000001
AR-007,2006,716.5
AR-007,2007,702.2000000000002
AR-007,2008,678.4000000000001
AR-007,2009,679.6999999999999
AR-007,2010,694.7
AR-007,2011,705.8
AR-007,2012,736.5999999999999
AR-007,2013,678.9
AR-007,2014,673.2
AR-007,2015,702.8
AR-007,2016,719.8
AR-007,2017,717.5999999999999
AR-007,2018,697.3000000000001
AR-007,2019,696.2
AR-007,2020,705.1999999999999
AR-009,2004,688.9
AR-009,2005,701.8999999999999
AR-009,2006,704
AR-009,2007,699.8000000000001
AR-009,2008,670
AR-009,2009,674.3000000000001
AR-009,2010,690.3000000000001
AR-009,2011,696.9
AR-009,2012,725.5
AR-009,2013,669.2
AR-009,2014,661.3000000000001
AR-009,2015,689.6
AR-009,2016,707.7
AR-009,2017,708.4000000000001
AR-009,2018,688.1999999999999
AR-009,2019,687.1999999999999
AR-009,2020,689.1000000000001
AR-011,2004,761.0999999999999
AR-011,2005,768.8000000000001
AR-011,2006,765.6999999999999
AR-011,2007,764.4000000000001
AR-011,2008,746.0999999999998
AR-011,2009,745.1999999999999
AR-011,2010,758.0999999999999
AR-011,2011,770.4000000000001
AR-011,2012,785.2
AR-011,2013,746.9999999999999
AR-011,2014,731.1
AR-011,2015,768.7999999999998
AR-011,2016,786.0000000000001
AR-011,2017,783.6999999999999
AR-011,2018,768.9000000000001
AR-011,2019,771.7
AR-011,2020,767.5
AR-013,2004,758.4999999999999
AR-013,2005,764.9999999999999
AR-013,2006,763.1
AR-013,2007,760.9
AR-013,2008,743.5
AR-013,2009,743.8000000000001
AR-013,2010,755
AR-013,2011,766.6
AR-013,2012,780.4000000000001
AR-013,2013,740.8
AR-013,2014,726
AR-013,2015,762.7
AR-013,2016,778.9
AR-013,2017,774.6999999999999
AR-013,2018,761.0999999999999
AR-013,2019,762
AR-013,2020,761.3
AR-015,2004,688.7
AR-015,2005,702.8999999999999
AR-015,2006,710.1
AR-015,2007,697.1000000000001
AR-015,2008,670.3000000000001
AR-015,2009,675.4000000000001
AR-015,2010,689.8
AR-015,2011,698.4999999999999
AR-015,2012,728.5
AR-015,2013,671.2
AR-015,2014,663.5999999999999
AR-015,2015,691.8
AR-015,2016,710.3
AR-015,2017,709.4
AR-015,2018,690.2
AR-015,2019,689.2
AR-015,2020,693.1000000000001
AR-017,2004,771.6999999999999
AR-017,2005,776.6
AR-017,2006,779.4
AR-017,2007,779.8000000000002
AR-017,2008,758.9
AR-017,2009,760.1999999999999
AR-017,2010,770.3000000000001
AR-017,2011,777.4999999999999
AR-017,2012,792.5999999999999
AR-017,2013,754.3000000000001
AR-017,2014,742
AR-017,2015,777.6
AR-017,2016,790.1999999999999
AR-017,2017,786.6999999999999
AR-017,2018,766.9
AR-017,2019,776.5000000000001
AR-017,2020,777
AR-019,2004,749.9999999999999
AR-019,2005,762.0000000000001
AR-019,2006,759.2999999999998
AR-019,2007,756.4000000000001
AR-019,2008,736
AR-019,2009,737.5999999999999
AR-019,2010,750.4
AR-019,2011,759.1999999999999
AR-019,2012,777.4
AR-019,2013,731.5999999999999
AR-019,2014,717.9999999999999
AR-019,2015,755.3
AR-019,2016,769.3000000000001
AR-019,2017,766.8000000000001
AR-019,2018,754.8
AR-019,2019,754.8
AR-019,2020,746.2
AR-021,2004,711.5
AR-021,2005,724.8
AR-021,2006,721.1999999999999
AR-021,2007,727.1
AR-021,2008,695.2
AR-021,2009,700.6
AR-021,2010,716.1999999999999
AR-021,2011,715.9
AR-021,2012,743.1
AR-021,2013,693
AR-021,2014,682.5000000000001
AR-021,2015,712.4
AR-021,2016,733.4
AR-021,2017,728.6
AR-021,2018,710.3999999999999
AR-021,2019,714.0999999999999
AR-021,2020,719.9
AR-023,2004,716.4
AR-023,2005,730.0000000000001
AR-023,2006,728.3
AR-023,2007,728.7
AR-023,2008,700.1
AR-023,2009,701.4000000000001
AR-023,2010,718.4
AR-023,2011,724.7
AR-023,2012,749
AR-023,2013,697.1
AR-023,2014,685.8
AR-023,2015,716.3
AR-023,2016,738.3000000000002
AR-023,2017,731.5999999999999
AR-023,2018,716.1
AR-023,2019,714.5
AR-023,2020,716.0999999999999
AR-025,2004,756.3000000000001
AR-025,2005,764
AR-025,2006,762.4999999999999
AR-025,2007,760.3000000000001
AR-025,2008,741.0000000000001
AR-025,2009,739.7999999999998
AR-025,2010,755.5
AR-025,2011,763.7
AR-025,2012,780.0000000000001
AR-025,2013,738.0999999999999
AR-025,2014,723.6999999999999
AR-025,2015,758
AR-025,2016,772
AR-025,2017,769
AR-025,2018,754.3999999999999
AR-025,2019,755.5999999999999
AR-025,2020,752.3000000000001
AR-027,2004,765.5
AR-027,2005,772.3
AR-027,2006,771.9000000000001
AR-027,2007,765.3000000000001
AR-027,2008,753.2
AR-027,2009,751.3000000000001
AR-027,2010,762.1999999999999
AR-027,2011,777.3999999999999
AR-027,2012,784.7000000000002
AR-027,2013,746.5000000000001
AR-027,2014,736.5000000000001
AR-027,2015,767.9
AR-027,2016,783.8
AR-027,2017,779.6
AR-027,2018,768
AR-027,2019,763.9999999999999
AR-027,2020,760.5
AR-029,2004,731.1999999999999
AR-029,2005,743.8000000000001
AR-029,2006,742.0000000000001
AR-029,2007,739
AR-029,2008,715.8
AR-029,2009,715.7
AR-029,2010,735.3
AR-029,2011,740.4
AR-029,2012,765.6
AR-029,2013,716.1
AR-029,2014,705.4
AR-029,2015,735.1
AR-029,2016,748.5
AR-029,2017,744.7
AR-029,2018,730.0999999999999
AR-029,2019,731.1000000000001
AR-029,2020,726.9000000000001
AR-031,2004,723.5999999999999
AR-031,2005,736.7
AR-031,2006,735.4000000000001
AR-031,2007,739.1
AR-031,2008,708.1999999999999
AR-031,2009,712
AR-031,2010,728.5
AR-031,2011,729
AR-031,2012,755
AR-031,2013,709.6
AR-031,2014,697.1999999999998
AR-031,2015,723.1
AR-031,2016,746.4
AR-031,2017,742.5
AR-031,2018,724.2
AR-031,2019,725.9999999999999
AR-031,2020,728
AR-033,2004,715.9
AR-033,2005,730.6999999999999
AR-033,2006,733.9
AR-033,2007,727.6999999999999
AR-033,2008,705.8
AR-033,2009,706.6
AR-033,2010,721.9
AR-033,2011,734.2
AR-033,2012,759.5999999999999
AR-033,2013,707.3000000000001
AR-033,2014,692.1
AR-033,2015,723.5
AR-033,2016,741.5
AR-033,2017,739.6999999999999
AR-033,2018,720.3
AR-033,2019,719.3
AR-033,2020,724.2999999999998
AR-035,2004,744
AR-035,2005,754.3
AR-035,2006,752.7
AR-035,2007,763.3
AR-035,2008,730.6999999999999
AR-035,2009,732.0000000000001
AR-035,2010,746.3999999999999
AR-035,2011,752.5
AR-035,2012,772.4000000000001
AR-035,2013,727.3
AR-035,2014,715.6999999999999
AR-035,2015,748.0000000000001
AR-035,2016,767.1
AR-035,2017,762
AR-035,2018,743.6
AR-035,2019,750.9
AR-035,2020,750
AR-037,2004,737.1999999999998
AR-037,2005,748.5
AR-037,2006,747.6
AR-037,2007,755.4
AR-037,2008,726.4
AR-037,2009,728.1000000000001
AR-037,2010,741
AR-037,2011,745.3000000000001
AR-037,2012,770.3999999999999
AR-037,2013,719.3000000000001
AR-037,2014,711.2
AR-037,2015,739.5999999999999
AR-037,2016,758
AR-037,2017,752.5000000000001
AR-037,2018,735.5
AR-037,2019,742.5
AR-037,2020,740.6999999999999
AR-039,2004,753.6999999999999
AR-039,2005,762.1999999999998
AR-039,2006,759.6000000000001
AR-039,2007,758.3
AR-039,2008,737.4000000000001
AR-039,2009,738.4
AR-039,2010,752.0999999999999
AR-039,2011,759.6999999999999
AR-039,2012,776.1
AR-039,2013,732.5000000000001
AR-039,2014,718.1
AR-039,2015,753.7000000000002
AR-039,2016,766.8000000000001
AR-039,2017,763.9000000000001
AR-039,2018,752.8
AR-039,2019,752.3
AR-039,2020,747.0999999999999
AR-041,2004,759
AR-041,2005,764.7
AR-041,2006,769.6
AR-041,2007,769.7999999999998
AR-041,2008,746.1999999999998
AR-041,2009,747.6999999999999
AR-041,2010,760.4
AR-041,2011,764.9
AR-041,2012,782.4000000000001
AR-041,2013,743.2
AR-041,2014,728.5999999999999
AR-041,2015,766.5999999999999
AR-041,2016,778
AR-041,2017,775.9999999999999
AR-041,2018,757.9000000000001
AR-041,2019,767.3000000000001
AR-041,2020,763.4000000000001
AR-043,2004,762.2999999999998
AR-043,2005,769.1000000000001
AR-043,2006,770.1
AR-043,2007,769.4999999999999
AR-043,2008,748.9
AR-043,2009,748.9
AR-043,2010,761.3
AR-043,2011,770.4
AR-043,2012,785.4
AR-043,2013,746.5
AR-043,2014,730.5999999999999
AR-043,2015,768.1
AR-043,2016,783.9999999999999
AR-043,2017,779.6
AR-043,2018,764.1999999999999
AR-043,2019,770.6
AR-043,2020,766.6000000000001
AR-045,2004,736
AR-045,2005,746.4999999999999
AR-045,2006,745.9
AR-045,2007,744.1
AR-045,2008,721.3
AR-045,2009,718.8
AR-045,2010,738.9
AR-045,2011,744
AR-045,2012,769.8000000000001
AR-045,2013,719.1999999999998
AR-045,2014,705.1999999999999
AR-045,2015,736.5
AR-045,2016,754.4999999999999
AR-045,2017,748.9000000000001
AR-045,2018,733.0999999999999
AR-045,2019,732.8000000000001
AR-045,2020,729.7
AR-047,2004,714.8000000000002
AR-047,2005,729.1000000000001
AR-047,2006,732.8000000000001
AR-047,2007,728.4
AR-047,2008,702.2
AR-047,2009,703.3
AR-047,2010,720
AR-047,2011,730
AR-047,2012,757.6
AR-047,2013,703.4999999999999
AR-047,2014,689.2
AR-047,2015,722.1
AR-047,2016,738.5000000000001
AR-047,2017,737.4
AR-047,2018,718.4
AR-047,2019,716.3
AR-047,2020,719.5
AR-049,2004,691.3999999999999
AR-049,2005,704.5000000000001
AR-049,2006,701.9000000000001
AR-049,2007,705.4
AR-049,2008,673.5
AR-049,2009,677.9000000000001
AR-049,2010,694.3
AR-049,2011,698
AR-049,2012,721.5
AR-049,2013,669.0999999999999
AR-049,2014,661.6
AR-049,2015,696.6
AR-049,2016,719.4999999999999
AR-049,2017,713.5000000000001
AR-049,2018,693.1999999999999
AR-049,2019,693.3000000000001
AR-049,2020,697.4
AR-051,2004,735.5
AR-051,2005,745
AR-051,2006,747.2000000000002
AR-051,2007,742.4000000000001
AR-051,2008,721
AR-051,2009,721.3
AR-051,2010,736.0000000000001
AR-051,2011,744.6
AR-051,2012,767.5000000000001
AR-051,2013,719.2000000000002
AR-051,2014,705.6
AR-051,2015,742.8000000000002
AR-051,2016,755.7999999999998
AR-051,2017,757.1
AR-051,2018,741.2
AR-051,2019,740.1999999999999
AR-051,2020,734.7
AR-053,2004,754.1
AR-053,2005,762.7
AR-053,2006,761.4
AR-053,2007,758.4
AR-053,2008,737.6999999999999
AR-053,2009,735.8000000000001
AR-053,2010,753.2000000000002
AR-053,2011,758.8000000000002
AR-053,2012,779.8000000000001
AR-053,2013,734.3000000000001
AR-053,2014,718.9000000000001
AR-053,2015,753.0999999999999
AR-053,2016,766
AR-053,2017,764
AR-053,2018,749.5999999999998
AR-053,2019,749.1
AR-053,2020,745.6999999999999
AR-055,2004,716
AR-055,2005,729.1999999999999
AR-055,2006,726.5000000000002
AR-055,2007,731.1
AR-055,2008,699.9999999999999
AR-055,2009,703.9
AR-055,2010,719.9
AR-055,2011,720.6
AR-055,2012,746.7
AR-055,2013,697.7000000000002
AR-055,2014,688
AR-055,2015,715.9000000000001
AR-055,2016,737.9000000000001
AR-055,2017,734.2
AR-055,2018,715.5000000000001
AR-055,2019,718.2000000000002
AR-055,2020,722.6
AR-057,2004,756.1000000000001
AR-057,2005,767.5999999999999
AR-057,2006,765.9
AR-057,2007,755.8000000000001
AR-057,2008,742.3
AR-057,2009,740.4
AR-057,2010,754.3
AR-057,2011,771.1
AR-057,2012,782.6999999999999
AR-057,2013,740.0000000000001
AR-057,2014,727.1
AR-057,2015,760.4999999999999
AR-057,2016,774.3
AR-057,2017,771.6999999999999
AR-057,2018,755.0000000000001
AR-057,2019,754.9
AR-057,2020,749.3
AR-059,2004,747.4
AR-059,2005,757.3
AR-059,2006,757.1999999999999
AR-059,2007,753.1999999999999
AR-059,2008,731.6
AR-059,2009,732.5
AR-059,2010,746.1
AR-059,2011,753.1
AR-059,2012,774.4000000000001
AR-059,2013,726.3000000000001
AR-059,2014,713.7
AR-059,2015,750.5999999999999
AR-059,2016,763.3
AR-059,2017,763.0999999999999
AR-059,2018,749.1999999999999
AR-059,2019,748.7
AR-059,2020,741.8
AR-061,2004,742.1999999999999
AR-061,2005,753.2
AR-061,2006,752.4000000000001
AR-061,2007,744.3
AR-061,2008,727.9000000000001
AR-061,2009,726.3000000000001
AR-061,2010,741.1
AR-061,2011,756.3
AR-061,2012,770.8000000000001
AR-061,2013,727
AR-061,2014,712.6
AR-061,2015,748.1
AR-061,2016,765.2000000000002
AR-061,2017,760.2
AR-061,2018,743.0999999999999
AR-061,2019,741.6000000000001
AR-061,2020,741.2
AR-063,2004,717.4000000000001
AR-063,2005,730.1999999999999
AR-063,2006,728.2999999999998
AR-063,2007,728.4
AR-063,2008,700.4000000000001
AR-063,2009,703.5999999999999
AR-063,2010,718.8000000000001
AR-063,2011,723.3000000000001
AR-063,2012,747.0999999999999
AR-063,2013,695.1
AR-063,2014,685.3
AR-063,2015,712.7
AR-063,2016,737.3999999999999
AR-063,2017,732.2
AR-063,2018,715.9
AR-063,2019,714.4999999999999
AR-063,2020,713.6
AR-065,2004,701.3
AR-065,2005,715.6
AR-065,2006,711.2
AR-065,2007,713.9
AR-065,2008,683.5
AR-065,2009,686.6000000000001
AR-065,2010,701.2000000000002
AR-065,2011,707.3
AR-065,2012,731.3000000000001
AR-065,2013,677.8
AR-065,2014,669.3000000000001
AR-065,2015,698.6999999999999
AR-065,2016,721.6999999999999
AR-065,2017,713.0999999999999
AR-065,2018,696.6
AR-065,2019,695.9
AR-065,2020,697.6999999999999
AR-067,2004,728.9000000000001
AR-067,2005,740.4999999999999
AR-067,2006,738
AR-067,2007,739.6999999999999
AR-067,2008,713.3
AR-067,2009,716.3000000000001
AR-067,2010,729.6
AR-067,2011,732.8000000000001
AR-067,2012,758.2
AR-067,2013,708.3000000000001
AR-067,2014,698.1
AR-067,2015,726
AR-067,2016,746.5999999999999
AR-067,2017,742.6999999999999
AR-067,2018,724.8
AR-067,2019,724.4000000000001
AR-067,2020,723.3000000000001
AR-069,2004,754.6
AR-069,2005,763
AR-069,2006,763.1999999999999
AR-069,2007,760.6000000000001
AR-069,2008,740.3
AR-069,2009,738.2
AR-069,2010,754.8000000000001
AR-069,2011,759.8
AR-069,2012,777.9000000000001
AR-069,2013,736.7
AR-069,2014,722
AR-069,2015,755.6
AR-069,2016,768.8999999999999
AR-069,2017,766.6
AR-069,2018,751.3
AR-069,2019,752.6000000000001
AR-069,2020,749.9
AR-071,2004,707.3
AR-071,2005,720.9999999999999
AR-071,2006,723.5
AR-071,2007,719.8000000000001
AR-071,2008,691.5
AR-071,2009,693.3000000000001
AR-071,2010,711.4
AR-071,2011,719.8
AR-071,2012,750.5
AR-071,2013,696.3
AR-071,2014,683
AR-071,2015,715.4000000000001
AR-071,2016,729.3
AR-071,2017,730.5
AR-071,2018,712.1
AR-071,2019,709.3000000000001
AR-071,2020,709.1
AR-073,2004,768.0999999999999
AR-073,2005,778.5
AR-073,2006,778.7999999999998
AR-073,2007,768.1
AR-073,2008,756.9999999999998
AR-073,2009,754.4
AR-073,2010,765.8999999999999
AR-073,2011,784.8000000000002
AR-073,2012,793.0999999999999
AR-073,2013,753.3
AR-073,2014,742.7
AR-073,2015,773.6
AR-073,2016,789.2000000000002
AR-073,2017,785.8
AR-073,2018,771.1
AR-073,2019,767.9000000000001
AR-073,2020,765.4
AR-075,2004,713.2
AR-075,2005,727.3
AR-075,2006,724.7
AR-075,2007,727.7
AR-075,2008,697
AR-075,2009,701.7
AR-075,2010,715.2999999999998
AR-075,2011,717.6
AR-075,2012,743.2999999999998
AR-075,2013,694
AR-075,2014,685.4
AR-075,2015,713.5
AR-075,2016,735.4000000000001
AR-075,2017,734.3
AR-075,2018,714.3
AR-075,2019,712.4
AR-075,2020,715.0000000000001
AR-077,2004,746.0999999999999
AR-077,2005,755.8000000000001
AR-077,2006,757.8000000000001
AR-077,2007,763.8000000000001
AR-077,2008,735.0999999999999
AR-077,2009,735.1
AR-077,2010,751.1999999999999
AR-077,2011,754.9
AR-077,2012,775.1
AR-077,2013,730.9
AR-077,2014,720.2
AR-077,2015,752.2
AR-077,2016,767.9999999999999
AR-077,2017,765
AR-077,2018,748.4
AR-077,2019,753.2
AR-077,2020,753.7
AR-079,2004,757.4
AR-079,2005,764.5
AR-079,2006,766.9
AR-079,2007,765
AR-079,2008,744.5999999999999
AR-079,2009,744.7
AR-079,2010,757.4
AR-079,2011,763.9000000000001
AR-079,2012,781.0999999999999
AR-079,2013,741.4000000000001
AR-079,2014,727.0999999999999
AR-079,2015,763.8
AR-079,2016,776.3999999999999
AR-079,2017,773.4000000000001
AR-079,2018,757.8
AR-079,2019,761.9
AR-079,2020,758.5
AR-081,2004,758.8000000000001
AR-081,2005,771.9
AR-081,2006,772.1999999999999
AR-081,2007,761.2
AR-081,2008,748.5
AR-081,2009,745.1000000000001
AR-081,2010,759.0000000000001
AR-081,2011,777.3999999999999
AR-081,2012,789.2
AR-081,2013,747.4999999999999
AR-081,2014,734.1
AR-081,2015,766.8
AR-081,2016,784.5
AR-081,2017,780.2
AR-081,2018,763.9
AR-081,2019,760.5999999999998
AR-081,2020,763.5
AR-083,2004,728.0999999999999
AR-083,2005,739.5
AR-083,2006,743.5
AR-083,2007,737.4
AR-083,2008,712.4000000000001
AR-083,2009,712.5000000000001
AR-083,2010,730.7
AR-083,2011,741
AR-083,2012,768.3
AR-083,2013,713.8999999999999
AR-083,2014,699.3
AR-083,2015,732.4000000000001
AR-083,2016,747.9
AR-083,2017,748.5
AR-083,2018,730.1
AR-083,2019,728.1
AR-083,2020,726.2999999999998
AR-085,2004,745.5
AR-085,2005,755.4999999999999
AR-085,2006,755.5000000000001
AR-085,2007,753.1999999999999
AR-085,2008,732.1999999999999
AR-085,2009,730.2999999999998
AR-085,2010,747.1
AR-085,2011,751
AR-085,2012,773.9
AR-085,2013,727.1
AR-085,2014,714.8
AR-085,2015,750.1999999999999
AR-085,2016,765.6
AR-085,2017,760.5999999999999
AR-085,2018,746.3
AR-085,2019,747
AR-085,2020,742.8
AR-087,2004,681.6999999999999
AR-087,2005,698.1
AR-087,2006,703.1999999999999
AR-087,2007,692.1
AR-087,2008,668.2
AR-087,2009,670.4999999999999
AR-087,2010,683.4000000000001
AR-087,2011,693.4000000000001
AR-087,2012,722.9
AR-087,2013,668.0999999999999
AR-087,2014,657.3000000000001
AR-087,2015,688.0999999999999
AR-087,2016,703.6999999999999
AR-087,2017,703.0000000000001
AR-087,2018,684.6999999999999
AR-087,2019,683.3
AR-087,2020,691.3000000000001
AR-089,2004,694.7
AR-089,2005,707.5000000000001
AR-089,2006,706.5
AR-089,2007,708
AR-089,2008,678.4
AR-089,2009,680.7
AR-089,2010,697
AR-089,2011,702.0000000000001
AR-089,2012,730.9
AR-089,2013,673.1999999999999
AR-089,2014,666.1
AR-089,2015,695
AR-089,2016,713.0000000000001
AR-089,2017,711.4
AR-089,2018,691.4
AR-089,2019,690.1
AR-089,2020,692.8
AR-091,2004,770
AR-091,2005,782.9999999999999
AR-091,2006,783.7
AR-091,2007,771.0000000000001
AR-091,2008,758.9
AR-091,2009,756.4000000000001
AR-091,2010,768.3
AR-091,2011,790.6999999999999
