county_FIPS,NAME,Percent_Uninsured,Year
0500000US39041,"Delaware County, Ohio",4.7,2010
0500000US39043,"Erie County, Ohio",10.8,2010
0500000US39045,"Fairfield County, Ohio",10.5,2010
0500000US39049,"Franklin County, Ohio",13.0,2010
0500000US39055,"Geauga County, Ohio",10.3,2010
0500000US39057,"Greene County, Ohio",11.1,2010
0500000US39061,"Hamilton County, Ohio",12.3,2010
0500000US39063,"Hancock County, Ohio",13.0,2010
0500000US39081,"Jefferson County, Ohio",10.7,2010
0500000US39085,"Lake County, Ohio",10.6,2010
0500000US39089,"Licking County, Ohio",12.8,2010
0500000US39093,"Lorain County, Ohio",9.6,2010
0500000US39095,"Lucas County, Ohio",13.9,2010
0500000US39099,"Mahoning County, Ohio",11.0,2010
0500000US39101,"Marion County, Ohio",14.8,2010
0500000US39103,"Medina County, Ohio",9.3,2010
0500000US39109,"Miami County, Ohio",11.4,2010
0500000US39113,"Montgomery County, Ohio",12.8,2010
0500000US39119,"Muskingum County, Ohio",12.4,2010
0500000US39133,"Portage County, Ohio",11.1,2010
0500000US39139,"Richland County, Ohio",12.8,2010
0500000US39141,"Ross County, Ohio",16.6,2010
0500000US39145,"Scioto County, Ohio",16.8,2010
0500000US39151,"Stark County, Ohio",12.4,2010
0500000US39153,"Summit County, Ohio",11.6,2010
0500000US39155,"Trumbull County, Ohio",12.4,2010
0500000US39157,"Tuscarawas County, Ohio",14.0,2010
0500000US39165,"Warren County, Ohio",7.5,2010
0500000US39169,"Wayne County, Ohio",16.6,2010
0500000US39173,"Wood County, Ohio",7.7,2010
0500000US40017,"Canadian County, Oklahoma",12.5,2010
0500000US40027,"Cleveland County, Oklahoma",13.9,2010
0500000US40031,"Comanche County, Oklahoma",17.2,2010
0500000US40037,"Creek County, Oklahoma",21.6,2010
0500000US40101,"Muskogee County, Oklahoma",19.7,2010
0500000US40109,"Oklahoma County, Oklahoma",19.5,2010
0500000US40119,"Payne County, Oklahoma",16.2,2010
0500000US40125,"Pottawatomie County, Oklahoma",17.3,2010
0500000US40131,"Rogers County, Oklahoma",13.2,2010
0500000US40143,"Tulsa County, Oklahoma",19.2,2010
0500000US40145,"Wagoner County, Oklahoma",17.4,2010
0500000US41003,"Benton County, Oregon",14.3,2010
0500000US41005,"Clackamas County, Oregon",13.0,2010
0500000US41017,"Deschutes County, Oregon",17.4,2010
0500000US41019,"Douglas County, Oregon",16.9,2010
0500000US41029,"Jackson County, Oregon",20.3,2010
0500000US41033,"Josephine County, Oregon",17.0,2010
0500000US41035,"Klamath County, Oregon",20.0,2010
0500000US41039,"Lane County, Oregon",18.7,2010
0500000US41043,"Linn County, Oregon",18.5,2010
0500000US41047,"Marion County, Oregon",18.5,2010
0500000US41051,"Multnomah County, Oregon",18.0,2010
0500000US41053,"Polk County, Oregon",9.8,2010
0500000US41059,"Umatilla County, Oregon",20.3,2010
0500000US41067,"Washington County, Oregon",14.9,2010
0500000US41071,"Yamhill County, Oregon",17.3,2010
0500000US42001,"Adams County, Pennsylvania",9.5,2010
0500000US42003,"Allegheny County, Pennsylvania",8.0,2010
0500000US42005,"Armstrong County, Pennsylvania",8.5,2010
0500000US42007,"Beaver County, Pennsylvania",7.4,2010
0500000US42011,"Berks County, Pennsylvania",9.8,2010
0500000US42013,"Blair County, Pennsylvania",10.8,2010
0500000US42017,"Bucks County, Pennsylvania",6.7,2010
0500000US42019,"Butler County, Pennsylvania",7.6,2010
0500000US42021,"Cambria County, Pennsylvania",9.1,2010
0500000US42025,"Carbon County, Pennsylvania",14.5,2010
0500000US42027,"Centre County, Pennsylvania",8.6,2010
0500000US42029,"Chester County, Pennsylvania",8.6,2010
0500000US42033,"Clearfield County, Pennsylvania",11.1,2010
0500000US42037,"Columbia County, Pennsylvania",8.2,2010
0500000US42039,"Crawford County, Pennsylvania",14.3,2010
0500000US42041,"Cumberland County, Pennsylvania",7.1,2010
0500000US42043,"Dauphin County, Pennsylvania",10.3,2010
0500000US42045,"Delaware County, Pennsylvania",9.2,2010
0500000US42049,"Erie County, Pennsylvania",9.6,2010
0500000US42051,"Fayette County, Pennsylvania",12.5,2010
0500000US42055,"Franklin County, Pennsylvania",12.7,2010
0500000US42063,"Indiana County, Pennsylvania",11.6,2010
0500000US42069,"Lackawanna County, Pennsylvania",10.4,2010
0500000US42071,"Lancaster County, Pennsylvania",13.3,2010
0500000US42073,"Lawrence County, Pennsylvania",11.0,2010
0500000US42075,"Lebanon County, Pennsylvania",10.3,2010
0500000US42077,"Lehigh County, Pennsylvania",10.7,2010
0500000US42079,"Luzerne County, Pennsylvania",11.0,2010
0500000US42081,"Lycoming County, Pennsylvania",10.9,2010
0500000US42085,"Mercer County, Pennsylvania",11.3,2010
0500000US42089,"Monroe County, Pennsylvania",11.6,2010
0500000US42091,"Montgomery County, Pennsylvania",6.5,2010
0500000US42095,"Northampton County, Pennsylvania",9.3,2010
0500000US42097,"Northumberland County, Pennsylvania",11.5,2010
0500000US42101,"Philadelphia County, Pennsylvania",14.9,2010
0500000US42107,"Schuylkill County, Pennsylvania",9.4,2010
0500000US42111,"Somerset County, Pennsylvania",12.8,2010
0500000US42125,"Washington County, Pennsylvania",8.6,2010
0500000US42129,"Westmoreland County, Pennsylvania",7.9,2010
0500000US42133,"York County, Pennsylvania",9.1,2010
0500000US44003,"Kent County, Rhode Island",10.0,2010
0500000US44005,"Newport County, Rhode Island",8.3,2010
0500000US44007,"Providence County, Rhode Island",14.2,2010
0500000US44009,"Washington County, Rhode Island",7.9,2010
0500000US45003,"Aiken County, South Carolina",15.5,2010
0500000US45007,"Anderson County, South Carolina",14.9,2010
0500000US45013,"Beaufort County, South Carolina",17.0,2010
0500000US45015,"Berkeley County, South Carolina",19.2,2010
0500000US45019,"Charleston County, South Carolina",17.2,2010
0500000US45031,"Darlington County, South Carolina",19.0,2010
0500000US45035,"Dorchester County, South Carolina",15.4,2010
0500000US45041,"Florence County, South Carolina",17.4,2010
0500000US45045,"Greenville County, South Carolina",17.4,2010
0500000US45047,"Greenwood County, South Carolina",22.3,2010
0500000US45051,"Horry County, South Carolina",22.9,2010
0500000US45057,"Lancaster County, South Carolina",15.7,2010
0500000US45059,"Laurens County, South Carolina",16.4,2010
0500000US45063,"Lexington County, South Carolina",15.0,2010
0500000US45073,"Oconee County, South Carolina",19.9,2010
0500000US45075,"Orangeburg County, South Carolina",19.0,2010
0500000US45077,"Pickens County, South Carolina",13.5,2010
0500000US45079,"Richland County, South Carolina",14.0,2010
0500000US45083,"Spartanburg County, South Carolina",19.8,2010
0500000US45085,"Sumter County, South Carolina",17.2,2010
0500000US45091,"York County, South Carolina",15.7,2010
0500000US46099,"Minnehaha County, South Dakota",10.3,2010
0500000US46103,"Pennington County, South Dakota",13.5,2010
0500000US47001,"Anderson County, Tennessee",10.6,2010
0500000US47009,"Blount County, Tennessee",12.7,2010
0500000US47011,"Bradley County, Tennessee",13.9,2010
0500000US47037,"Davidson County, Tennessee",18.2,2010
0500000US47059,"Greene County, Tennessee",12.2,2010
0500000US47065,"Hamilton County, Tennessee",14.0,2010
0500000US47093,"Knox County, Tennessee",11.5,2010
0500000US47113,"Madison County, Tennessee",14.5,2010
0500000US47119,"Maury County, Tennessee",12.8,2010
0500000US47125,"Montgomery County, Tennessee",11.0,2010
0500000US47141,"Putnam County, Tennessee",14.0,2010
0500000US47147,"Robertson County, Tennessee",11.7,2010
0500000US47149,"Rutherford County, Tennessee",13.7,2010
0500000US47155,"Sevier County, Tennessee",20.8,2010
0500000US47157,"Shelby County, Tennessee",16.2,2010
0500000US47163,"Sullivan County, Tennessee",13.4,2010
0500000US47165,"Sumner County, Tennessee",15.2,2010
0500000US47179,"Washington County, Tennessee",12.2,2010
0500000US47187,"Williamson County, Tennessee",6.2,2010
0500000US47189,"Wilson County, Tennessee",11.3,2010
0500000US48005,"Angelina County, Texas",21.6,2010
0500000US48021,"Bastrop County, Texas",23.7,2010
0500000US48027,"Bell County, Texas",16.5,2010
0500000US48029,"Bexar County, Texas",20.4,2010
0500000US48037,"Bowie County, Texas",18.6,2010
0500000US48039,"Brazoria County, Texas",19.5,2010
0500000US48041,"Brazos County, Texas",16.1,2010
0500000US48061,"Cameron County, Texas",35.6,2010
0500000US48085,"Collin County, Texas",15.6,2010
0500000US48091,"Comal County, Texas",16.6,2010
0500000US48099,"Coryell County, Texas",10.6,2010
0500000US48113,"Dallas County, Texas",28.6,2010
0500000US48121,"Denton County, Texas",16.0,2010
0500000US48135,"Ector County, Texas",30.6,2010
0500000US48139,"Ellis County, Texas",19.7,2010
0500000US48141,"El Paso County, Texas",30.0,2010
0500000US48157,"Fort Bend County, Texas",18.4,2010
0500000US48167,"Galveston County, Texas",18.8,2010
0500000US48181,"Grayson County, Texas",24.9,2010
0500000US48183,"Gregg County, Texas",26.3,2010
0500000US48187,"Guadalupe County, Texas",17.6,2010
0500000US48201,"Harris County, Texas",27.9,2010
0500000US48203,"Harrison County, Texas",24.5,2010
0500000US48209,"Hays County, Texas",18.1,2010
0500000US48213,"Henderson County, Texas",26.1,2010
0500000US48215,"Hidalgo County, Texas",35.9,2010
0500000US48231,"Hunt County, Texas",23.6,2010
0500000US48245,"Jefferson County, Texas",28.0,2010
0500000US48251,"Johnson County, Texas",21.4,2010
0500000US48257,"Kaufman County, Texas",18.1,2010
0500000US48291,"Liberty County, Texas",24.0,2010
0500000US48303,"Lubbock County, Texas",18.8,2010
0500000US48309,"McLennan County, Texas",19.4,2010
0500000US48329,"Midland County, Texas",21.7,2010
0500000US48339,"Montgomery County, Texas",19.2,2010
0500000US48355,"Nueces County, Texas",20.4,2010
0500000US48361,"Orange County, Texas",21.2,2010
0500000US48367,"Parker County, Texas",18.3,2010
0500000US48375,"Potter County, Texas",29.7,2010
0500000US48381,"Randall County, Texas",19.2,2010
0500000US48397,"Rockwall County, Texas",14.3,2010
0500000US48409,"San Patricio County, Texas",20.6,2010
0500000US48423,"Smith County, Texas",23.5,2010
0500000US48439,"Tarrant County, Texas",21.3,2010
0500000US48441,"Taylor County, Texas",22.0,2010
0500000US48451,"Tom Green County, Texas",19.6,2010
0500000US48453,"Travis County, Texas",20.6,2010
0500000US48469,"Victoria County, Texas",21.3,2010
0500000US48471,"Walker County, Texas",15.0,2010
0500000US48479,"Webb County, Texas",36.4,2010
0500000US48485,"Wichita County, Texas",20.8,2010
0500000US48491,"Williamson County, Texas",15.3,2010
0500000US49005,"Cache County, Utah",12.6,2010
0500000US49011,"Davis County, Utah",9.4,2010
0500000US49035,"Salt Lake County, Utah",17.2,2010
0500000US49049,"Utah County, Utah",13.6,2010
0500000US49053,"Washington County, Utah",16.9,2010
0500000US49057,"Weber County, Utah",16.2,2010
0500000US50007,"Chittenden County, Vermont",6.3,2010
0500000US51003,"Albemarle County, Virginia",9.1,2010
0500000US51013,"Arlington County, Virginia",12.5,2010
0500000US51015,"Augusta County, Virginia",11.3,2010
0500000US51019,"Bedford County, Virginia",10.7,2010
0500000US51041,"Chesterfield County, Virginia",11.7,2010
0500000US51059,"Fairfax County, Virginia",13.5,2010
0500000US51061,"Fauquier County, Virginia",11.2,2010
0500000US51069,"Frederick County, Virginia",11.5,2010
0500000US51085,"Hanover County, Virginia",4.9,2010
0500000US51087,"Henrico County, Virginia",12.2,2010
0500000US51095,"James City County, Virginia",6.7,2010
0500000US51107,"Loudoun County, Virginia",8.2,2010
0500000US51121,"Montgomery County, Virginia",11.2,2010
0500000US51153,"Prince William County, Virginia",14.8,2010
0500000US51161,"Roanoke County, Virginia",6.8,2010
0500000US51165,"Rockingham County, Virginia",17.3,2010
0500000US51177,"Spotsylvania County, Virginia",12.1,2010
0500000US51179,"Stafford County, Virginia",7.9,2010
0500000US51199,"York County, Virginia",7.1,2010
0500000US51510,"Alexandria city, Virginia",17.7,2010
0500000US51550,"Chesapeake city, Virginia",9.8,2010
0500000US51650,"Hampton city, Virginia",13.6,2010
0500000US51680,"Lynchburg city, Virginia",15.0,2010
0500000US51700,"Newport News city, Virginia",13.2,2010
0500000US51710,"Norfolk city, Virginia",17.8,2010
0500000US51740,"Portsmouth city, Virginia",11.7,2010
0500000US51760,"Richmond city, Virginia",17.9,2010
0500000US51770,"Roanoke city, Virginia",17.8,2010
0500000US51800,"Suffolk city, Virginia",9.2,2010
0500000US51810,"Virginia Beach city, Virginia",11.1,2010
0500000US53005,"Benton County, Washington",14.5,2010
0500000US53007,"Chelan County, Washington",19.2,2010
0500000US53009,"Clallam County, Washington",13.9,2010
0500000US53011,"Clark County, Washington",13.4,2010
0500000US53015,"Cowlitz County, Washington",14.4,2010
0500000US53021,"Franklin County, Washington",20.7,2010
0500000US53025,"Grant County, Washington",23.1,2010
0500000US53027,"Grays Harbor County, Washington",16.7,2010
0500000US53029,"Island County, Washington",11.2,2010
0500000US53033,"King County, Washington",12.7,2010
0500000US53035,"Kitsap County, Washington",11.9,2010
0500000US53041,"Lewis County, Washington",14.8,2010
0500000US53053,"Pierce County, Washington",13.6,2010
0500000US53057,"Skagit County, Washington",14.7,2010
0500000US53061,"Snohomish County, Washington",13.8,2010
0500000US53063,"Spokane County, Washington",13.8,2010
0500000US53067,"Thurston County, Washington",10.9,2010
0500000US53073,"Whatcom County, Washington",10.9,2010
0500000US53077,"Yakima County, Washington",27.6,2010
0500000US54003,"Berkeley County, West Virginia",15.1,2010
0500000US54011,"Cabell County, West Virginia",13.9,2010
0500000US54033,"Harrison County, West Virginia",15.3,2010
0500000US54039,"Kanawha County, West Virginia",12.8,2010
0500000US54061,"Monongalia County, West Virginia",12.4,2010
0500000US54081,"Raleigh County, West Virginia",13.0,2010
0500000US54107,"Wood County, West Virginia",12.7,2010
0500000US55009,"Brown County, Wisconsin",8.3,2010
0500000US55025,"Dane County, Wisconsin",7.4,2010
0500000US55027,"Dodge County, Wisconsin",5.9,2010
0500000US55035,"Eau Claire County, Wisconsin",7.8,2010
0500000US55039,"Fond du Lac County, Wisconsin",8.4,2010
0500000US55055,"Jefferson County, Wisconsin",9.5,2010
0500000US55059,"Kenosha County, Wisconsin",12.5,2010
0500000US55063,"La Crosse County, Wisconsin",8.1,2010
0500000US55071,"Manitowoc County, Wisconsin",7.3,2010
0500000US55073,"Marathon County, Wisconsin",8.8,2010
0500000US55079,"Milwaukee County, Wisconsin",13.1,2010
0500000US55087,"Outagamie County, Wisconsin",8.4,2010
0500000US55089,"Ozaukee County, Wisconsin",4.3,2010
0500000US55097,"Portage County, Wisconsin",8.7,2010
0500000US55101,"Racine County, Wisconsin",8.6,2010
0500000US55105,"Rock County, Wisconsin",12.5,2010
0500000US55109,"St. Croix County, Wisconsin",8.8,2010
0500000US55117,"Sheboygan County, Wisconsin",7.7,2010
0500000US55127,"Walworth County, Wisconsin",13.2,2010
0500000US55131,"Washington County, Wisconsin",7.6,2010
0500000US55133,"Waukesha County, Wisconsin",4.9,2010
0500000US55139,"Winnebago County, Wisconsin",8.8,2010
0500000US55141,"Wood County, Wisconsin",5.6,2010
0500000US56021,"Laramie County, Wyoming",15.0,2010
0500000US56025,"Natrona County, Wyoming",13.9,2010
0500000US72013,"Arecibo Municipio, Puerto Rico",7.6,2010
0500000US72021,"Bayamón Municipio, Puerto Rico",8.5,2010
0500000US72025,"Caguas Municipio, Puerto Rico",9.3,2010
0500000US72031,"Carolina Municipio, Puerto Rico",10.4,2010
0500000US72061,"Guaynabo Municipio, Puerto Rico",8.9,2010
0500000US72097,"Mayagüez Municipio, Puerto Rico",7.6,2010
0500000US72113,"Ponce Municipio, Puerto Rico",6.9,2010
0500000US72127,"San Juan Municipio, Puerto Rico",12.9,2010
0500000US72135,"Toa Alta Municipio, Puerto Rico",9.7,2010
0500000US72137,"Toa Baja Municipio, Puerto Rico",8.0,2010
0500000US72139,"Trujillo Alto Municipio, Puerto Rico",8.9,2010
0500000US01003,"Baldwin County, Alabama",17.8,2010
0500000US01015,"Calhoun County, Alabama",14.0,2010
0500000US01043,"Cullman County, Alabama",15.6,2010
0500000US01049,"DeKalb County, Alabama",16.3,2010
0500000US01051,"Elmore County, Alabama",10.9,2010
0500000US01055,"Etowah County, Alabama",17.5,2010
0500000US01069,"Houston County, Alabama",14.9,2010
0500000US01073,"Jefferson County, Alabama",14.1,2010
0500000US01077,"Lauderdale County, Alabama",11.9,2010
0500000US01081,"Lee County, Alabama",12.6,2010
0500000US01083,"Limestone County, Alabama",13.0,2010
0500000US01089,"Madison County, Alabama",12.5,2010
0500000US01095,"Marshall County, Alabama",17.5,2010
0500000US01097,"Mobile County, Alabama",16.6,2010
0500000US01101,"Montgomery County, Alabama",13.8,2010
0500000US01103,"Morgan County, Alabama",16.9,2010
0500000US01115,"St. Clair County, Alabama",10.7,2010
0500000US01117,"Shelby County, Alabama",10.7,2010
0500000US01121,"Talladega County, Alabama",13.9,2010
0500000US01125,"Tuscaloosa County, Alabama",15.3,2010
0500000US01127,"Walker County, Alabama",15.4,2010
0500000US02020,"Anchorage Municipality, Alaska",16.6,2010
0500000US02090,"Fairbanks North Star Borough, Alaska",14.9,2010
0500000US02170,"Matanuska-Susitna Borough, Alaska",18.6,2010
0500000US04001,"Apache County, Arizona",24.8,2010
0500000US04003,"Cochise County, Arizona",12.3,2010
0500000US04005,"Coconino County, Arizona",19.9,2010
0500000US04013,"Maricopa County, Arizona",17.1,2010
0500000US04015,"Mohave County, Arizona",16.6,2010
0500000US04017,"Navajo County, Arizona",15.4,2010
0500000US04019,"Pima County, Arizona",15.2,2010
0500000US04021,"Pinal County, Arizona",16.5,2010
0500000US04025,"Yavapai County, Arizona",15.2,2010
